Tweet_ID	TPB_Related	TPB_Attitude	HBM_Related	HBM_Susceptibility	HBM_Severity	HBM_Benefits	HBM_Barriers
624668890132393986	False	None	False	None	None	None	None
632302192381284352	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
631400688698855424	True	Neutral	False	None	None	None	None
624680306197573632	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
631106325196308480	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
629000260589875200	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
624052992912683008	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627288801988202496	True	Positive	False	None	None	None	None
628453723518464000	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627434925516550145	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623972924261859329	False	None	True	Unrelated	Related	Unrelated	Unrelated
623908935767076864	False	None	False	None	None	None	None
629157838292561920	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
627173259146989568	False	None	False	None	None	None	None
622360788427276288	False	None	False	None	None	None	None
630279322675343360	False	None	True	Related	Unrelated	Unrelated	Unrelated
622898174169104384	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
624293296098123777	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
631185460417687553	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
628534498183884800	True	Positive	False	None	None	None	None
631109778308096000	True	Positive	False	None	None	None	None
626866585463062528	True	Neutral	False	None	None	None	None
631614962784448512	True	Neutral	False	None	None	None	None
623861011850915841	False	None	True	Related	Unrelated	Unrelated	Unrelated
627294513497796608	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626874013839536128	True	Neutral	False	None	None	None	None
631850685072453633	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623515774662115328	False	None	True	Related	Unrelated	Unrelated	Unrelated
633155526013153280	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
630086792881020928	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626592309354692608	True	Neutral	False	None	None	None	None
631926933849305089	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
622035683310481409	False	None	True	Unrelated	Related	Unrelated	Unrelated
623309511571439616	False	None	True	Unrelated	Related	Related	Unrelated
622724705481527297	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
621651406122913792	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
628968249779163136	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
631531886846722048	True	Neutral	False	None	None	None	None
621419423283433472	False	None	False	None	None	None	None
623592664554938368	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
631135007193624576	False	None	False	None	None	None	None
624314026214830080	False	None	True	Related	Unrelated	Unrelated	Unrelated
625621976162283520	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
631441288324321280	True	Negative	False	None	None	None	None
631240064031305728	True	Neutral	False	None	None	None	None
629287104028217345	True	Neutral	False	None	None	None	None
628557556621946880	True	Positive	False	None	None	None	None
627682230152876032	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
632261873782538240	True	Positive	True	Unrelated	Related	Related	Unrelated
623162435424362496	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
625260637531316224	True	Neutral	False	None	None	None	None
626438485864542208	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
628286433124417536	True	Neutral	False	None	None	None	None
632983872196636672	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
627105353432481792	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
624383700093022208	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
622384684639629312	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
632207750714540032	False	None	True	Unrelated	Related	Unrelated	Unrelated
630926220893384706	True	Neutral	False	None	None	None	None
628824635925139456	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627135796924055553	True	Positive	False	None	None	None	None
627489779580432384	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623230674451988481	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621524656332402688	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
629726130656964608	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
629689349353918465	True	Positive	False	None	None	None	None
631942153053167616	False	None	False	None	None	None	None
622514693945462784	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621939387354497028	True	Neutral	False	None	None	None	None
629066640588582912	False	None	True	Unrelated	Related	Unrelated	Unrelated
631420024734007296	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
622038408362360832	False	None	False	None	None	None	None
628636755353165824	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
623418903046152192	False	None	True	Related	Unrelated	Unrelated	Unrelated
631177166651322368	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627220080485515264	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
627042422363697152	True	Positive	False	None	None	None	None
623859886208745472	False	None	True	Related	Unrelated	Unrelated	Unrelated
628214359521538049	True	Neutral	False	None	None	None	None
632344385280188416	True	Positive	False	None	None	None	None
628882539583807490	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627212394977062912	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
621422083373965313	True	Positive	True	Unrelated	Unrelated	Unrelated	Related
622298416845037568	False	None	False	None	None	None	None
626964525196181504	True	Neutral	False	None	None	None	None
622033738948571136	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
625265395423784960	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
624012190241157121	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
631525122613092352	False	None	True	Related	Unrelated	Unrelated	Unrelated
624395012894167040	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
626874029194940416	True	Neutral	False	None	None	None	None
628140262829752320	True	Neutral	False	None	None	None	None
626799261770907648	False	None	True	Unrelated	Unrelated	Unrelated	Related
627271524882493440	False	None	True	Unrelated	Related	Unrelated	Unrelated
626546898413838336	True	Positive	True	Unrelated	Unrelated	Related	Related
621891665742069760	False	None	False	None	None	None	None
632009476325928960	True	Neutral	False	None	None	None	None
632565544164593665	True	Neutral	False	None	None	None	None
631819326744465412	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623535414473805825	False	None	True	Related	Related	Unrelated	Unrelated
623174434984173568	True	Positive	False	None	None	None	None
626780095680774144	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
629339258730364928	False	None	True	Unrelated	Related	Unrelated	Unrelated
624166972322893824	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
631553456495554560	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
631090200907763712	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
627794694194495488	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
624736099995414528	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
622113743284080640	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627156795665043456	True	Positive	False	None	None	None	None
628918303679975424	False	None	False	None	None	None	None
631208407123398656	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
630915052522999808	True	Neutral	True	Unrelated	Unrelated	Related	Unrelated
631136550416424961	True	Positive	False	None	None	None	None
624244751009591296	False	None	True	Unrelated	Unrelated	Unrelated	Related
623236559370895360	False	None	False	None	None	None	None
626017271337631744	True	Neutral	False	None	None	None	None
629371491080105984	True	Positive	True	Unrelated	Related	Related	Unrelated
624273984209723392	False	None	True	Related	Unrelated	Unrelated	Unrelated
624548135998763008	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
622125858933768192	True	Negative	False	None	None	None	None
629760305808175104	True	Positive	False	None	None	None	None
626573506696904705	False	None	False	None	None	None	None
622772628483387392	True	Neutral	False	None	None	None	None
627000232157573120	False	None	True	Unrelated	Related	Unrelated	Unrelated
628928619604242432	True	Positive	False	None	None	None	None
621448668357328896	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
632164381485207552	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626736925676703746	False	None	False	None	None	None	None
626430802650378240	False	None	True	Unrelated	Related	Unrelated	Unrelated
624616356705533956	False	None	False	None	None	None	None
628327543943372800	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
630923935882838018	True	Positive	True	Unrelated	Unrelated	Unrelated	Related
630794638610182144	True	Positive	False	None	None	None	None
628294705479028737	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
625066117141254144	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
632711802070171649	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
626737223749124096	True	Negative	True	Unrelated	Unrelated	Related	Unrelated
625314006727667712	True	Negative	False	None	None	None	None
624274360824631297	False	None	True	Unrelated	Unrelated	Unrelated	Related
627002800178790400	False	None	True	Unrelated	Related	Unrelated	Unrelated
626876321960984577	True	Neutral	False	None	None	None	None
628245859503738880	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628063109186498560	False	None	False	None	None	None	None
626459051149365248	True	Neutral	False	None	None	None	None
632604041281970176	True	Neutral	False	None	None	None	None
628627476655112196	False	None	True	Related	Unrelated	Unrelated	Unrelated
626483499470446593	False	None	True	Unrelated	Related	Unrelated	Unrelated
630171390398889984	True	Positive	False	None	None	None	None
624696560153067520	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621620417229238273	True	Neutral	False	None	None	None	None
622020363392839680	True	Positive	True	Unrelated	Related	Related	Unrelated
628735799979192321	True	Neutral	False	None	None	None	None
629751548218843136	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
622061327759052800	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
621742003857039360	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
630980243767996416	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
630814746674110464	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
621737450688229376	True	Positive	False	None	None	None	None
628284642647515136	False	None	False	None	None	None	None
627104196618231808	True	Neutral	False	None	None	None	None
624223450568110084	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
623282420847128576	True	Neutral	False	None	None	None	None
628579528680546304	True	Neutral	False	None	None	None	None
623837834839920644	False	None	True	Related	Unrelated	Unrelated	Unrelated
632201971647188992	False	None	True	Related	Unrelated	Unrelated	Unrelated
626558536206544896	False	None	False	None	None	None	None
626105177481834496	True	Neutral	False	None	None	None	None
626362404276948992	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
622087936792772608	False	None	False	None	None	None	None
627893468589858816	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623943950743814144	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
625085433710551040	False	None	False	None	None	None	None
627879698136084480	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
629765977329172480	False	None	False	None	None	None	None
628053270418857984	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
631725364126044161	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
626420346015498240	False	None	False	None	None	None	None
627102875798212608	False	None	True	Unrelated	Related	Unrelated	Unrelated
622623167287328768	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
629558108801466368	True	Neutral	True	Unrelated	Unrelated	Related	Unrelated
623495115017990144	False	None	True	Unrelated	Related	Unrelated	Unrelated
622105822244421632	False	None	False	None	None	None	None
626919549430923264	True	Positive	False	None	None	None	None
633308782307725312	False	None	False	None	None	None	None
629333628833542144	True	Positive	False	None	None	None	None
624444168069185537	True	Positive	True	Unrelated	Unrelated	Unrelated	Related
627189832347963392	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
628193289074651136	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
625208026710978562	False	None	False	None	None	None	None
627495039283757056	False	None	True	Related	Unrelated	Unrelated	Unrelated
633293997042044928	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
631800910910459905	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
627103305722929152	True	Neutral	False	None	None	None	None
625796765325897728	True	Negative	False	None	None	None	None
631161956574097409	True	Positive	False	None	None	None	None
628577915773538304	True	Neutral	False	None	None	None	None
624669725017047040	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
